age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
24,Personalitat d’un golden retriever🐶; cuino molt🥙🍱🥩; caço bolets🍄; escolto👂🏻i m’encanta la gent que diu el que pensa i sent🫂||Ensenya’m els llocs que t’han construit com a persona; fuguem-nos amb cotxe o mirem una sèrie vaa 👀||Psicologia sí; però no el teu terapeuta. A Freud no li agradaria que et fes de pare ;)||Lactose intolerant to mostly all milks (wink xdd)||Un cafè?🙄||Barcelona - Amer (Girona)|CAT > ESP - ENG|⬆️🏳️‍🌈 1;76m | 72kg||PD: Aquí no col·leccionem matchess🤪,['Psicòleg'],Ramon Llull University Universitat Ramon Llull,Imagination,Foster The People,['Man'],|Virgo|B time texter|Omnivore|Socially active|Occasionally|Non-smoker|Wine|Dog|In College,|Outdoors|Active Lifestyle|Memes|Self Care|Baking,9,2,2.188010369,41.38859693,-1063149111400636242,"['Virgo', 'B time texter', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Wine', 'Dog', 'In College']","['Outdoors', 'Active Lifestyle', 'Memes', 'Self Care', 'Baking']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
24,📸 : roisin.reilly,['NotSpecified'],National University of Ireland - National University of Ireland; Galway,It Was A Good Day,Ice Cube,['NotSpecified'],,|Travel|Music|Language Exchange|Reading|Cooking,10,2,2.188010369,41.38859693,-1894379049754198171,[],"['Travel', 'Music', 'Language Exchange', 'Reading', 'Cooking']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
22,Soy Colombiana pero vivo de viaje :)|Si te gusta ternure68 let’s talk ✌🏼,['NotSpecified'],University of La Sabana,Me Porto Bonito,Bad Bunny,['NotSpecified'],|Cat|Virgo|Vegan,|Meditation|Walking|Vegan Cooking|Coffee|Backpacking,9,2,2.188010369,41.38859693,1476259661887533420,"['Cat', 'Virgo', 'Vegan']","['Meditation', 'Walking', 'Vegan Cooking', 'Coffee', 'Backpacking']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,🦋,['Modelo'],Actriz,,,['NotSpecified'],|Sober|Socially active|Occasionally|Non-smoker|Aries|Flexitarian|Dog|Hh School,|Gym|Travel|Coffee|Netflix|Outdoors,8,2,2.188010369,41.38859693,-6041926735014327492,"['Sober', 'Socially active', 'Occasionally', 'Non-smoker', 'Aries', 'Flexitarian', 'Dog', 'Hh School']","['Gym', 'Travel', 'Coffee', 'Netflix', 'Outdoors']",864df531c3ab329217c4e8ecdc8e470f912b79b06d5468179c2025e81a5b228b
24,Nuevo en Bcna|An expat living in 📍🏠Barcelona| |Gente interesante💫💫|Unas 🍻🍻?,['NotSpecified'],,,,['NotSpecified'],|Better in person|Omnivore|Non-smoker|Pet-free|Gym rat|Masters,,9,2,2.188010369,41.38859693,-5658361579347786846,"['Better in person', 'Omnivore', 'Non-smoker', 'Pet-free', 'Gym rat', 'Masters']",[],5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
24,UAB economia📚|Padel/Tennis player🎾|Sant Cugat,['Student'],,24K Magic,Bruno Mars,['NotSpecified'],,,7,2,2.188010369,41.38859693,296774537703717408,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Fa de mestre. M’agraden l’art; la natura; el teatre i el bon jalar; entre moltes altres coses. Si vols saber més; ja saps.,['Mestre at Generalitat de Catalunya'],,Elefants,Oques Grasses,['NotSpecified'],,,7,2,2.188010369,41.38859693,610242132376235283,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,Anónima por trabajo.||¿Quién es ella? Ella es quién se levanta cada mañana antes de que suene la alarma; con ganas de pisar fuerte y comerse el mundo. Ella es quién planta cara; cuerpo y alma a la vida aunque en su interior sea de lo más frágil y sensible. Sencilla; detallista; amable y con buen corazón. Alta; morena y con experiencia en modelaje. Recién llegada a Barcelona; buscando corazones bonitos. Amante de los planes improvisados; las puestas de sol y las noches estrelladas.,['NotSpecified'],,,,['NotSpecified'],,|Photography|Fashion|Art,4,2,2.188010369,41.38859693,7926135691914015969,[],"['Photography', 'Fashion', 'Art']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,Recomendarme música; la verdad; que podemos ir hacer turismo por Barna o beber una cerveza ns,['NotSpecified'],,Colectivo Nostalgia,La Maravillosa Orquesta del Alcohol,['NotSpecified'],|Pisces|Better in person|Omnivore|Occasionally|Beer|Pet-free|In College,|Nature|Walking|Tattoos|Outdoors|Craft Beer,3,2,2.188010369,41.38859693,9193987685567726593,"['Pisces', 'Better in person', 'Omnivore', 'Occasionally', 'Beer', 'Pet-free', 'In College']","['Nature', 'Walking', 'Tattoos', 'Outdoors', 'Craft Beer']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
29,A bit sarcastic; a bit clumsy; a bit funny and adventurous ✨|Living in Barcelona |For stalking purposes: howaboutloreta,['NotSpecified'],University of Gdańsk,,,['NotSpecified'],|Taurus|Bad texter|Occasionally|Non-smoker|All the drinks,|Basketball|Travel|Karaoke|Hiking|Backpacking,6,2,2.188010369,41.38859693,136153699932675212,"['Taurus', 'Bad texter', 'Occasionally', 'Non-smoker', 'All the drinks']","['Basketball', 'Travel', 'Karaoke', 'Hiking', 'Backpacking']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
18,bcn,['NotSpecified'],,NADIE SE HA MUERTO DE AMOR,Pirris Sosa; WE DUBAI; Gordo del Funk,['NotSpecified'],|Leo,,7,2,2.188010369,41.38859693,7099859286096136977,['Leo'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Let me peg u :),['NotSpecified'],Southampton Solent University,,,['NotSpecified'],|Leo,|Writing|Basketball|Manga|Marvel|Travel,6,2,2.188010369,41.38859693,-6069574625611745421,['Leo'],"['Writing', 'Basketball', 'Manga', 'Marvel', 'Travel']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
34,Just myself; craziest guy 🤫 love to go out dinner; love my life! Shy; but insecure. ⬇️♾️🏳️‍🌈||If we have a match; sent a message or don’t swipe rht.||Ow just one thing! ||Love unicorn 🦄,['Assistent manager'],MBO,,,['NotSpecified'],|Non-smoker|Aquarius|Pet-free,|Instagram|Baking|Movies|Travel|Coffee,11,2,2.188010369,41.38859693,6979428387570148104,"['Non-smoker', 'Aquarius', 'Pet-free']","['Instagram', 'Baking', 'Movies', 'Travel', 'Coffee']",e73f452a4d07cf6050f8d4a0d0e6426b7a591c57b8b566684c85f144a50199e6
23,|De Girona veraneando una semana en Blanes,['Auxiliar Técnico Educativo'],,La promesa,Melendi,['NotSpecified'],|Cancer|Better in person|Socially active|Non-smoker|Mix drinks|Dog|Gym rat,|Gym|Pole Dancing|Hiking|Tattoos|Flamenco,11,2,2.188010369,41.38859693,-6752467010880894975,"['Cancer', 'Better in person', 'Socially active', 'Non-smoker', 'Mix drinks', 'Dog', 'Gym rat']","['Gym', 'Pole Dancing', 'Hiking', 'Tattoos', 'Flamenco']",6ced6cc571eec9ee87ba0056a407d23a6bcb8c88df4e8cd0493386475acc40da
32,down to earth masculine guy looking for same|bcn,['NotSpecified'],University of London - University College London,,,['NotSpecified'],|Libra|Dog|Social smoker,,6,2,2.188010369,41.38859693,1352760013445827264,"['Libra', 'Dog', 'Social smoker']",[],5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
29,Scandinavian guy just moved to Barcelona🇩🇰🇺🇸 |Hit me up ☺️✌🏼|📷 jeppesaabye,['NotSpecified'],,,,['NotSpecified'],,|Netflix|Fashion|Instagram,5,2,2.188010369,41.38859693,-7943484682981289207,[],"['Netflix', 'Fashion', 'Instagram']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
32,||A l'aventura però cercant algo més estable. Conèixer gent amb la qual flueixin les coses.|Solc estar més per instagram!|CAT/ES/EN,['Maestro de educación primaria.'],,Back In Black,AC/DC,['NotSpecified'],|Gemini|Better in person|Occasionally|Non-smoker|Wine|In Grad School|Pet-free,|Swimming|Politics|Cycling|Drummer,8,2,2.188010369,41.38859693,-1864216823368744231,"['Gemini', 'Better in person', 'Occasionally', 'Non-smoker', 'Wine', 'In Grad School', 'Pet-free']","['Swimming', 'Politics', 'Cycling', 'Drummer']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19,tamo activo,['NotSpecified'],Pompeu Fabra University Universitat Pompeu Fabra - Universidad Pompeu Fabra,The Hills,The Weeknd,['NotSpecified'],|Leo|B time texter|Socially active|Cocktails|Carnivore,|Museum|Instagram|Politics|Reading|Outdoors,6,2,2.188010369,41.38859693,-194364432400396167,"['Leo', 'B time texter', 'Socially active', 'Cocktails', 'Carnivore']","['Museum', 'Instagram', 'Politics', 'Reading', 'Outdoors']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
28,Conocer; compartir; cerveza en una terraza entre tantas cosas …||Y bueno mientras llega mi media naranja 🍊 vamos exprimiendo limones 🍋 😉,['NotSpecified'],,,,['NotSpecified'],,|Language Exchange|Instagram|Self Care|Travel|Skincare,10,2,2.188010369,41.38859693,8410225980497871368,[],"['Language Exchange', 'Instagram', 'Self Care', 'Travel', 'Skincare']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
31,🇦🇷||Progressive/ Techno.|,['NotSpecified'],,,,['NotSpecified'],,,9,2,2.188010369,41.38859693,-3813662574130308653,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
31,Constructor de choetes; experto en pizzas; amante de los gantes; padre.||- La primera cervesa a l’ikea,['NotSpecified'],,,,['NotSpecified'],,,9,2,2.188010369,41.38859693,2860520873500566509,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,Psicòloga 👩🏼‍🎓🧠|Les ganes de viure i de riure per bandera 🥳,['NotSpecified'],,,,['NotSpecified'],,|Movies|Art|E-Sports|Music,10,2,2.188010369,41.38859693,-3294269629869928337,[],"['Movies', 'Art', 'E-Sports', 'Music']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
40,Alguien muy curioso; naturaleza historia; deporte ; viajar; todo conocimiento puede ser bienvenido,['MD'],,,,['Man'],|Better in person|Omnivore|Cat|PhD|Non-smoker|Gym rat,|Travel|Crossfit|Outdoors|World Traveler|Reading,9,2,2.188010369,41.38859693,1594722025691475239,"['Better in person', 'Omnivore', 'Cat', 'PhD', 'Non-smoker', 'Gym rat']","['Travel', 'Crossfit', 'Outdoors', 'World Traveler', 'Reading']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
,🇬🇧🇮🇹🇩🇪,['NotSpecified'],,La ritournelle,Sébastien Tellier,['Man'],|Non-smoker|Sagittarius,|Motorcycles|Amateur Cook|Travel|Reading|Swimming,10,2,2.188010369,41.38859693,3402090237838001694,"['Non-smoker', 'Sagittarius']","['Motorcycles', 'Amateur Cook', 'Travel', 'Reading', 'Swimming']",26751b4097a98fc90eb463d6ccf0dfc2adc98e9ee3b3b738a561a866b4dda90b
20,🌻,['NotSpecified'],Autonomous University of Barcelona Universitat Autónoma de Barcelona - Universidad Autónoma de Barcelona,,,['NotSpecified'],,|Outdoors|Cycling|Mountains|Festivals|Camping,8,2,2.188010369,41.38859693,-3471890408024861499,[],"['Outdoors', 'Cycling', 'Mountains', 'Festivals', 'Camping']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
22,Made in BCN based in NYC; spending holidays at home,['NotSpecified'],,,,['NotSpecified'],,,11,2,2.188010369,41.38859693,4719820300589630503,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,Frankfurt 🇩🇪  want to learn spanish|Hab noch nie jemanden getroffen der witzer ist als ich,['NotSpecified'],,,,['NotSpecified'],|Non-smoker|Dog|Masters,|Skiing|Foodie Tour|Working out|Reading,5,2,2.188010369,41.38859693,4911878373079215115,"['Non-smoker', 'Dog', 'Masters']","['Skiing', 'Foodie Tour', 'Working out', 'Reading']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,No callo ni sota l'aua. Si m'has de fer match per no parlar; millor no me'l facis 🙃||Insta:,['Estudiant O Almenys Intentant-ho'],University of Barcelona Universitat de Barcelona - Universidad de Barcelona,Wow Wow (feat. Becky G),Maria Becerra; Becky G,['NotSpecified'],|Taurus|Better in person|Socially active|Non-smoker|Wine|Vegetarian|Pet-free|Gym rat|In College,|Travel|Cooking|Skiing|Music,9,2,2.188010369,41.38859693,-7638023073442648523,"['Taurus', 'Better in person', 'Socially active', 'Non-smoker', 'Wine', 'Vegetarian', 'Pet-free', 'Gym rat', 'In College']","['Travel', 'Cooking', 'Skiing', 'Music']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
26,EN/ES/CAT/PT/FR||Lo de aburrirse conmo no es una opción.||Prefiero quedar y hablar; todavía no me han inoculado la insensibilidad virtual. ✨||||LTR oriented.,['Translation Project Manager'],Universidad de Barcelona,,,['NotSpecified'],,|Writing|Sushi|Travel|Language Exchange|Gym,6,2,2.188010369,41.38859693,3476452601186465104,[],"['Writing', 'Sushi', 'Travel', 'Language Exchange', 'Gym']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
18,Sólo en España por una semana|Soy estadounidense y soy de Alabama. | |sc: topher.dye,['Lab intern at Aviagen'],Auburn University,Dear Maria; Count Me In,All Time Low,['NotSpecified'],|Non-smoker|Capricorn,|Baking|Movies|Reading|Coffee|Music,7,2,2.188010369,41.38859693,6113512738085105108,"['Non-smoker', 'Capricorn']","['Baking', 'Movies', 'Reading', 'Coffee', 'Music']",4ce19fadd36691205c257947bb076234f0e815fa172f5cfddb96dc4a409e6e5c
27,Brazilian; sort of living in Amsterdam.||Nothing but to have a great time; and this can be done in some many ways!,['Software Engineer'],Salvador Arena College,,,['NotSpecified'],,|Travel|Trying New Things|Coffee|Festivals|Outdoors,7,2,2.188010369,41.38859693,-7809937155612270841,[],"['Travel', 'Trying New Things', 'Coffee', 'Festivals', 'Outdoors']",d9389c45eab31dae559106cc9d8836f41c79ab0b1fb622c8481ddc5a71eb41cd
22,Mexicana viviendo en BCN,['NotSpecified'],,Mr. Brhtside,The Killers,['Woman'],|Sagittarius|Phone caller|Occasionally|Non-smoker|Cocktails,|Festivals|Clubbing|Music|Travel|Coffee,8,2,2.188010369,41.38859693,8173631952257255349,"['Sagittarius', 'Phone caller', 'Occasionally', 'Non-smoker', 'Cocktails']","['Festivals', 'Clubbing', 'Music', 'Travel', 'Coffee']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,✨🚀,['NotSpecified'],Ramon Llull University Universitat Ramon Llull,,,['NotSpecified'],|Aries|B time texter|Socially active|Non-smoker|Wine|Dog|Gym rat|Bachelors,|Writing|Travel|Photography|Coffee|Ballet,9,2,2.188010369,41.38859693,-3228736196969441475,"['Aries', 'B time texter', 'Socially active', 'Non-smoker', 'Wine', 'Dog', 'Gym rat', 'Bachelors']","['Writing', 'Travel', 'Photography', 'Coffee', 'Ballet']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,🇲🇽|backpacking for the summer🕺🏼|let’s grab a drink!:)|📍barcelona,['barista'],,Breathe Deeper,Tame Impala,['NotSpecified'],,|Travel|Running|Language Exchange|Cooking|Outdoors,8,2,2.188010369,41.38859693,4121831298008193604,[],"['Travel', 'Running', 'Language Exchange', 'Cooking', 'Outdoors']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20,🕯️🕊️🤍✨💍,['NotSpecified'],,,,['NotSpecified'],,|Writing|Coffee|Hiking|Shopping|Art Galleries,9,2,2.188010369,41.38859693,-73698569312590317,[],"['Writing', 'Coffee', 'Hiking', 'Shopping', 'Art Galleries']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,Nutricionista; Músic i Doctorand.||Amant del cine; els viatges; els llibres i la gastronomia.||||🍻?||CAT - ES - ENG,['Nutricionista at Universitat de Barcelona'],Pompeu Fabra University Universitat Pompeu Fabra - Universidad Pompeu Fabra,,,['NotSpecified'],|Pisces|B time texter|Omnivore|Socially active|PhD|All the drinks|Fish,|Sushi|Movies|Karaoke|Travel|Music,7,2,2.188010369,41.38859693,6553771441916408059,"['Pisces', 'B time texter', 'Omnivore', 'Socially active', 'PhD', 'All the drinks', 'Fish']","['Sushi', 'Movies', 'Karaoke', 'Travel', 'Music']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
22,Lets go for a beer or coca-cola; you choose,['NotSpecified'],,Me Porto Bonito,Bad Bunny,['NotSpecified'],|Aquarius|Better in person|Omnivore|Socially active|All the drinks|Pet-free|Never|In Grad School|Smoker,|Aquarium|Instagram|Social Media|Brunch|Reggaeton,5,2,2.188010369,41.38859693,4155265270488644713,"['Aquarius', 'Better in person', 'Omnivore', 'Socially active', 'All the drinks', 'Pet-free', 'Never', 'In Grad School', 'Smoker']","['Aquarium', 'Instagram', 'Social Media', 'Brunch', 'Reggaeton']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
29,🔥🍻🚐🏞️,['NotSpecified'],,,,['NotSpecified'],|Aquarius|Better in person|Occasionally|Beer|Dog|Smoker,|Tattoos|Craft Beer|Photography,11,2,2.188010369,41.38859693,2216115037359251728,"['Aquarius', 'Better in person', 'Occasionally', 'Beer', 'Dog', 'Smoker']","['Tattoos', 'Craft Beer', 'Photography']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,I'm not looking for sex; I just meet interesting people and now. 🏳️‍⚧️LG(T)B🏳️‍⚧️,['NotSpecified'],Eso,,,['NotSpecified'],|Leo|B time texter|Omnivore|Socially active|Occasionally|Non-smoker|Cocktails|Hh School,|Travel|Movies|Coffee|Fashion,11,2,2.188010369,41.38859693,2504113649717683730,"['Leo', 'B time texter', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Cocktails', 'Hh School']","['Travel', 'Movies', 'Coffee', 'Fashion']",2f6dfcfcdb87a60160255a36c63a3b13628e61592e38456534f55f41938d85c3
21,don’t be boring,['aspiring philosopher at aruanda'],,2000 Seasons,Talib Kweli,['NotSpecified'],|Pisces,|Art Galleries|Picnicking|Activism|Cooking,8,2,2.188010369,41.38859693,-5807287758039563571,['Pisces'],"['Art Galleries', 'Picnicking', 'Activism', 'Cooking']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
22,Hey! 😅|,['NotSpecified'],,Lose Yourself,Eminem,['NotSpecified'],|Capricorn|B time texter|Non-smoker|Socially active|Occasionally|Pet-free|All the drinks|In College,|Working out|Volunteering|Walking|Language Exchange,6,2,2.188010369,41.38859693,-1127183525761601583,"['Capricorn', 'B time texter', 'Non-smoker', 'Socially active', 'Occasionally', 'Pet-free', 'All the drinks', 'In College']","['Working out', 'Volunteering', 'Walking', 'Language Exchange']",0864209019edff0bd6d975069c3ee94fd363da4ac8b8f726628a4b661fdff1c5
26,Instagram |Hablo Español 🇨🇴🇪🇸|Speak English 🇬🇧|Falo Português 🇧🇷|Pratar Svenska 🇸🇪,['NotSpecified'],,Callaita,Bad Bunny; Tainy,['NotSpecified'],,,8,2,2.188010369,41.38859693,6023738300474684364,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,solo insta : 👉 ;|(mido 1’70; abstenerse mas bajitos😬),['NotSpecified'],ciclo,French The Kid x Fumez The Engineer - Plugged In Part 2,Fumez The Engineer; French The Kid,['NotSpecified'],|Leo|B time texter|Socially active|Occasionally|Beer|Carnivore|Dog|Smoker,|Comedy|Cooking|Beach Bars|Fashion|Movies,7,2,2.188010369,41.38859693,-6683953846967382013,"['Leo', 'B time texter', 'Socially active', 'Occasionally', 'Beer', 'Carnivore', 'Dog', 'Smoker']","['Comedy', 'Cooking', 'Beach Bars', 'Fashion', 'Movies']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
19,🗽,['NotSpecified'],Pompeu Fabra University Universitat Pompeu Fabra - Universidad Pompeu Fabra,Dolerme (Don't Hurt Me),EJ Marais; Habla de Mí en Presente,['NotSpecified'],|Non-smoker|Leo|Gym rat|In College,|Working out|Active Lifestyle|Travel|Photography|Music,8,2,2.188010369,41.38859693,-2104777654459792231,"['Non-smoker', 'Leo', 'Gym rat', 'In College']","['Working out', 'Active Lifestyle', 'Travel', 'Photography', 'Music']",5760b28e45e08e3f689d36225fd2b48319864bccc524203f546dba2a6b077b8e
